,test_val,test_val_pred
1031,450000,450565.2095291184
1032,100000,123577.25336012154
1033,160000,207250.59832402752
1034,5500000,4666446.3816253785
1035,100000,119029.66979394012
1036,600000,754941.2554820762
1037,130000,146222.1540206483
1038,3600000,3241638.747618088
1039,500000,496084.22484705877
1040,12000000,11020472.904340724
1041,625000,658354.6747546514
1042,350000,392561.44093567465
1043,60000,76933.31409649209
1044,750000,795351.3681361161
1045,450000,492973.4332588154
1046,30000,46290.89538487696
1047,375000,407478.2064738037
1048,425000,464315.620513273
1049,130000,149616.78232256792
1050,775000,838313.7883527036
1051,325000,363937.72424354206
1052,350000,373528.11607999855
1053,725000,778065.9842646632
1054,1,1.153247986276576
1055,350000,383179.6989579383
1056,7000000,6545018.741867853
1057,130000,160981.259372568
1058,400000,428362.3806580318
1059,230000,309818.69834976515
1060,425000,448111.92345075536
1061,575000,617705.9974304838
1062,2400000,2034886.1550381274
1063,8000000,7562927.881143239
1064,575000,586646.6304434874
1065,2900000,2724324.0591608663
1066,2300000,2198445.3159705056
1067,1500000,1426723.062795561
1068,1500000,1640880.1487513485
1069,10500000,9493611.76367112
1070,475000,482811.8521051933
1071,375000,379118.44039058295
1072,3600000,3289749.2599085458
1073,2300000,1941846.3755966078
1074,600000,641646.4905699334
1075,3300000,2937499.500150336
1076,1900000,1784101.3341292199
1077,1300000,1303330.9902374165
1078,1400000,1552920.111341327
1079,150000,182372.52677892335
1080,1,0.9472130040119461
1081,475000,498785.39944996993
1082,100000,105666.75669032981
1083,400000,450633.96556956565
1084,800000,897242.8092240841
1085,1600000,1507739.2515186253
1086,300000,348599.73411764187
1087,8500000,7096465.376307644
1088,250000,319674.12969062565
1089,80000,105348.79755015051
1090,625000,708061.5963059918
1091,9500000,9774498.156194557
1092,10500000,9792374.837629735
1093,1000000,1041877.5269651753
1094,850000,907908.4015943179
1095,1300000,1426653.6723968366
1096,270000,371608.7414225515
1097,750000,829484.8017171515
1098,1600000,1367055.9083287464
1099,1400000,1357090.2234906198
1100,525000,548227.7423405973
1101,35000000,30507244.30115402
1102,7000000,5615452.839839012
1103,12500000,11875154.92193331
1104,300000,330233.0391723035
1105,525000,544071.3888680734
1106,875000,885943.4636283867
1107,900000,895017.3896267964
1108,3300000,2830839.503382822
1109,425000,461346.839823532
1110,4400000,4203165.52368756
1111,3200000,3177503.090221585
1112,525000,530610.0824441694
1113,725000,784630.7335515082
1114,2500000,2266985.8268999597
1115,220000,234871.90040800476
1116,170000,243062.85785172135
1117,1100000,1267631.7351165703
1118,4600000,4154470.531920506
1119,45000000,36982549.56862808
1120,1300000,1407049.209225145
1121,375000,418184.45840645675
1122,180000,230136.72577026766
1123,700000,688559.5345130101
1124,1400000,1873733.0800031545
1125,1400000,1252171.7661573486
1126,1000000,1012635.428809124
1127,800000,853350.1216613608
1128,2600000,2364993.29240883
1129,300000,418464.1189321941
1130,450000,479532.23928058415
1131,800000,782374.9186196713
1132,3600000,3421770.283907492
1133,350000,362533.38625875034
1134,110000,129418.46042233774
1135,110000,136569.08934599266
1136,1,0.7933393619721522
1137,900000,989455.1391559661
1138,180000,174480.73051997818
1139,150000,191258.60066912547
1140,550000,524076.31172065187
1141,625000,655265.9851712752
1142,675000,732486.3476575165
1143,350000,361937.1319900258
1144,750000,802807.3232561254
1145,575000,633221.0607465823
1146,240000,268541.83363822766
1147,60000,68289.20086865635
1148,800000,851796.3315830824
1149,950000,850434.3213777598
1150,350000,443258.45656847005
1151,750000,820277.734106133
1152,725000,822265.5599027271
1153,6000000,5872649.092021781
1154,5500000,5530043.785055515
1155,260000,302023.0072062281
1156,3500000,3406529.0348091894
1157,475000,513709.4482475232
1158,180000,219411.27017443182
1159,600000,692660.0708588414
1160,725000,749347.0541825866
1161,140000,135575.58464623397
1162,10500000,8188821.917793565
1163,1800000,2145708.686730925
1164,4800000,4091918.536997392
1165,130000,139330.2906052353
1166,450000,516650.4451671128
1167,130000,123911.22627779005
1168,325000,370642.8584190236
1169,325000,364968.61507117096
1170,600000,607321.4302020116
1171,260000,286144.13919514586
1172,110000,128829.59511299209
1173,425000,481643.7364906911
1174,180000,230729.8531209181
1175,575000,621289.7755250578
1176,2300000,2137857.082090538
1177,1300000,1273925.1644931615
1178,240000,270169.404754274
1179,3200000,3199069.8911471046
1180,6500000,5664220.0042780265
1181,625000,645620.9426577268
1182,750000,782131.7177647246
1183,1900000,1544142.0693553626
1184,925000,948734.3764197772
1185,1400000,1277025.7364328178
1186,15000000,14050332.03281137
1187,875000,998837.3855470697
1188,40000000,33441041.620327853
1189,1100000,1078297.467385814
1190,525000,597757.548608171
1191,90000,95122.44057643294
1192,2300000,1903851.8598092536
1193,1200000,1291901.4838581998
1194,2700000,2487376.0801492166
1195,8500000,7672435.399470703
1196,140000,140730.7497276191
1197,2800000,2493318.277648835
1198,825000,1022231.626886679
1199,725000,774145.4070936673
1200,975000,1043907.4636706845
1201,22500000,18205453.50852142
1202,14500000,13099097.518006025
1203,600000,667649.7913500835
1204,300000,349392.53161729826
1205,280000,292979.86155637616
1206,375000,413506.83116482606
1207,400000,471944.72845617397
1208,7000000,6030094.355429682
1209,32000000,28944673.60464658
1210,500000,482565.1165114398
1211,130000,129528.60063369716
1212,1,0.954195291007115
1213,220000,268736.0287189524
1214,140000,175599.66749596168
1215,33000000,30044586.53704676
1216,2400000,2091542.5992160428
1217,1800000,2123871.8710161685
1218,32500000,26907250.44572267
1219,575000,611630.1548273147
1220,475000,516710.5600479102
1221,675000,696723.8950084528
1222,550000,503267.28320728114
1223,1000000,1116218.2872963648
1224,300000,347745.3873185308
1225,725000,793612.5000799019
1226,1200000,1297474.9602766766
1227,2500000,2445790.451056288
1228,12500000,11826466.775984973
1229,140000,174741.33749314363
1230,1800000,1664975.884502929
1231,2400000,2323686.885543021
1232,280000,304393.5447591814
1233,450000,447168.04181042244
1234,950000,907542.2213636541
1235,10500000,9509178.964889055
1236,2600000,2289097.4581013476
1237,42500000,29654031.463444956
1238,220000,256834.0257074029
1239,5500000,5140591.354976241
1240,2500000,2154737.520515594
1241,280000,346344.7328112936
1242,3400000,3057850.4834173867
1243,350000,380512.2619458141
1244,1500000,1442906.3184155908
1245,925000,1076073.3981400465
1246,625000,651747.2231809034
1247,300000,343053.1789152277
1248,8500000,8626194.688334167
1249,4900000,4111178.932866002
1250,1200000,1419751.9579455336
1251,140000,158180.00768174464
1252,80000,99316.81162112694
1253,5000000,4673407.340423131
1254,50000,49298.25852347144
1255,875000,1051299.5709316465
1256,7000000,6643119.000781006
1257,100000,128168.09301071432
1258,180000,211431.18409628654
1259,300000,350762.6914184447
1260,110000,140322.13383415996
1261,525000,607769.8863159617
1262,500000,559166.9347665606
1263,400000,444722.6498568543
1264,825000,892532.7317440945
1265,1300000,1413611.4319152536
1266,210000,237151.47555824416
1267,450000,396372.2453437084
1268,700000,711403.8946422765
1269,170000,200158.21410430124
1270,1600000,1311845.5673590233
1271,925000,982403.2540753792
1272,170000,213690.4078142146
1273,1,0.9237487263092987
1274,400000,466801.0764504714
1275,800000,875008.3569774275
1276,210000,253039.61736475633
1277,400000,431220.059401984
1278,525000,502019.5147140103
1279,850000,884866.0249741429
1280,240000,258179.04991267135
1281,825000,897322.3907534576
1282,1900000,2203304.308662504
1283,4100000,3780823.871951544
1284,375000,381845.6540816927
1285,350000,397686.1129072357
1286,1,0.9319641085569244
1287,2900000,2795005.6566502373
1288,32000000,31057248.136110853
1289,1800000,1475465.3446534805
1290,725000,842963.6106124719
1291,130000,138207.12585860043
1292,6000000,6091733.2137717595
1293,1400000,1636409.171479152
1294,425000,488482.58746134484
1295,1700000,1721913.620209956
1296,400000,422670.65616716136
1297,280000,288203.08577625564
1298,60000,84259.66773744834
1299,325000,320943.6628768615
1300,1600000,1718042.5164199125
1301,5500000,5177950.758545529
1302,1100000,1094390.6835633267
1303,1100000,1181801.6109587725
1304,1,0.8867399711826938
1305,725000,810584.3705615733
1306,675000,760202.3100462783
1307,1100000,1260051.6678306845
1308,625000,667532.0084557948
1309,200000,231927.99668185925
1310,190000,233642.05944985963
1311,950000,1053110.8177146905
1312,11000000,9590416.454471419
1313,675000,776833.721286298
1314,80000,94021.04490400877
1315,1300000,1308384.6672768565
1316,2000000,1984431.529760315
1317,475000,507558.01308412943
1318,130000,148953.7684973159
1319,260000,267769.5199631612
1320,450000,459103.16311551706
1321,9000000,7893850.983945213
1322,8500000,8176788.566458571
1323,5500000,4944766.457345201
1324,725000,781421.1990101857
1325,1100000,1144744.6726887552
1326,1100000,1313108.5079840482
1327,6500000,6024869.192361529
1328,140000,151971.88928506157
1329,230000,263988.71938449395
1330,525000,553065.2772673304
1331,375000,385612.3729663134
1332,10500000,10025512.135852644
1333,140000,163457.09836040775
1334,170000,199700.61219267742
1335,210000,250831.6005626763
1336,625000,708914.2876462924
1337,400000,455153.90086430655
1338,850000,871409.1872748378
1339,220000,268903.1795752154
1340,7000000,6654983.06326218
1341,21500000,18998390.19816586
1342,425000,454280.95898377796
1343,1100000,1003603.9299687796
1344,400000,480279.62070576154
1345,400000,438784.6691312916
1346,2500000,2093043.1143535872
1347,1000000,1016157.7431273363
1348,1600000,1435497.4186035201
1349,375000,390945.97326420975
1350,1800000,1666040.0804317768
1351,220000,272725.4925368302
1352,800000,983670.750034328
1353,180000,230260.1040528942
1354,110000,164675.96317939664
1355,900000,936625.7801905554
1356,375000,401253.4366989868
1357,650000,611378.8059242964
1358,4500000,4387459.775331988
1359,110000,141117.00209828553
1360,210000,258519.54853159995
1361,475000,554749.8569926647
1362,60000,59503.34244504623
1363,290000,308789.5301645383
1364,800000,740029.4819580594
1365,1200000,1276871.0767348676
1366,60000,75328.46052050931
1367,1100000,1163126.682137535
1368,2800000,2447155.3369642952
1369,375000,392019.7189532033
1370,375000,371906.55141084996
1371,1100000,987746.7799212418
1372,6500000,5803096.022769708
1373,375000,399634.2126244988
1374,850000,883215.2613896291
1375,800000,844151.0213416864
1376,2500000,2489067.995894717
1377,600000,606248.5665336688
1378,1,0.9086052866494433
1379,1900000,2227932.9333138918
1380,90000,97166.3266481129
1381,60000,72467.54800372377
1382,1700000,1466505.4270020472
1383,2100000,2042059.6524788032
1384,8000000,6329979.841753033
1385,875000,1047142.0213560964
1386,1200000,1497209.1253152927
1387,2900000,2311755.43641851
1388,230000,277286.1939111734
1389,9000000,8967154.678120673
1390,725000,750054.8749793643
1391,625000,663433.4273252944
1392,350000,385389.949225933
1393,3900000,3557542.0232226746
1394,2400000,2369038.4845931134
1395,290000,300400.291740159
1396,1000000,1056998.6875027216
1397,22000000,17483986.441291135
1398,3000000,2621548.925957535
1399,190000,243477.44263457795
1400,150000,191335.5882911777
1401,8000000,7891118.733755289
1402,1300000,1419525.86112719
1403,1500000,1485985.668042334
1404,375000,408256.15114382823
1405,525000,574980.632531161
1406,325000,379818.69623404415
1407,1300000,1411610.8833441697
1408,450000,495000.11336393305
1409,1400000,1429088.4342307183
1410,475000,475797.3134879531
1411,500000,532879.9102770399
1412,8000000,6237384.077009262
1413,10500000,9530259.725164138
1414,270000,318551.762468857
1415,5000000,4616225.810530266
1416,4900000,4371096.638989756
1417,3700000,3409476.897909014
1418,550000,565292.7783525381
1419,2100000,1972369.5756861668
1420,425000,512736.42684113624
1421,210000,230005.9555491854
1422,750000,787891.0193031514
1423,5500000,4244647.9167536935
1424,875000,891434.5273980933
1425,8000000,6097813.013565235
1426,750000,762557.8044842449
1427,2600000,2317748.848966953
1428,140000,161242.15378364472
1429,675000,742095.9664106793
1430,2700000,2536149.759380627
1431,260000,293169.3610104236
1432,6000000,5735307.406124723
1433,375000,420579.7761253011
1434,4600000,4189219.260350391
1435,975000,1170385.9496105656
1436,750000,867823.1667851416
1437,325000,477471.88935603626
1438,200000,254479.53725011728
1439,625000,627726.7198994412
1440,8000000,6833617.698449625
1441,1500000,1620562.0264753178
1442,240000,291738.020463901
1443,4100000,3512867.744479252
1444,750000,898944.6522082282
1445,170000,222511.40778268082
1446,11000000,11360046.881535918
1447,180000,221171.9955258516
1448,350000,381588.64619879395
1449,110000,136263.88214873953
1450,325000,363035.74670411536
1451,7500000,6273631.673273506
1452,2600000,2581897.689052756
1453,325000,345415.1967984662
1454,10500000,8326531.19522406
1455,240000,263459.54897419945
1456,4900000,4186136.1390142892
1457,18500000,16007222.228294188
1458,15500000,13880656.010110633
1459,140000,173487.84193275784
1460,9000000,7507680.422867841
1461,40000,1784.330873720522
1462,4600000,3652766.1675793733
1463,3200000,2867023.3937101373
1464,4400000,3656690.7508710376
1465,15500000,13828492.1289898
1466,4400000,3435457.56917436
1467,220000,279825.8066016035
1468,23500000,20670601.315644067
1469,6500000,6140670.687638875
1470,375000,428731.0226077204
1471,425000,502590.5248449866
1472,130000,157380.25677449987
1473,6500000,5891901.822722837
1474,190000,246306.13254593028
1475,725000,698652.1277450216
1476,625000,664137.3622712009
1477,1100000,1056013.2913247219
1478,1900000,1634481.404543869
1479,475000,501677.31576706324
1480,200000,247708.2080561354
1481,4300000,3793251.3781824834
1482,280000,322836.4855988644
1483,13500000,12295844.049627602
1484,2900000,2990971.9835239593
1485,1000000,1007937.4880831861
1486,1500000,1289437.266382242
1487,950000,953323.6455403347
1488,1,0.9576337890495608
1489,800000,805917.1411687655
1490,675000,779500.8913922634
1491,350000,375254.079062556
1492,575000,619423.8126826667
1493,3300000,3118625.113411492
1494,775000,891374.169628394
1495,1300000,1492671.1701871671
1496,300000,365076.1818286638
1497,1400000,1423660.8562892708
1498,260000,299713.2304602634
1499,875000,901206.4795512359
1500,575000,623861.2349900401
1501,3000000,2781757.507817756
1502,475000,508897.1931291532
1503,22500000,22497720.716330316
1504,450000,408704.9212190062
1505,180000,219269.446636779
1506,1600000,2331700.5784682585
1507,2800000,2543161.4574512723
1508,3100000,2799046.845875928
1509,1100000,1076878.2582646292
1510,425000,580448.2335816293
1511,30000,40715.51993884544
1512,675000,735410.0246438425
1513,300000,340249.15380576777
1514,240000,254557.45285783123
1515,475000,539720.5381823841
1516,675000,693421.4681120148
1517,1700000,1485195.1107363144
1518,725000,745667.1836199552
1519,650000,625886.7866935494
1520,1900000,1814624.9240169057
1521,8000000,9971694.405316202
1522,900000,914408.9788043734
1523,975000,989319.2675004492
1524,750000,793987.2282116301
1525,1100000,1190316.6013853832
1526,2200000,2186752.3308538566
1527,1800000,1876803.754091282
1528,120000,124906.89589827022
1529,9500000,10389351.66962555
1530,450000,499633.77980066295
1531,140000,153670.6372083732
1532,1200000,1417691.3417452187
1533,140000,164260.78339947565
1534,400000,418199.6135286081
1535,2200000,2001043.0254233677
1536,800000,847387.0492787337
1537,525000,555966.4184361912
1538,230000,240084.28013832477
1539,140000,192895.84568143086
1540,350000,480581.099250466
1541,550000,613232.2302163319
1542,140000,148433.62696525775
1543,14000000,12556833.837796003
1544,325000,391635.5800911212
1545,6500000,5806334.470274836
1546,425000,537135.1471578233
1547,290000,321442.9542849815
1548,4900000,4175972.353056094
1549,550000,636138.4946205663
1550,1400000,1139025.3280876577
1551,625000,671522.050211047
1552,11500000,9531732.218664255
1553,3700000,3144451.9411086394
1554,10500000,9161351.108348856
1555,3100000,2368184.6264480758
1556,550000,589604.7071477734
1557,6500000,6245514.93144139
1558,10000000,9861236.869495982
1559,4100000,3416950.591400588
1560,450000,525108.9109792917
1561,50000,62125.98347213641
1562,750000,728159.7623180336
1563,375000,422787.56847660954
1564,80000,99678.52569354256
1565,425000,499089.9268228015
1566,100000,107727.52290552594
1567,400000,425385.2806003224
1568,625000,616280.8671313005
1569,975000,878049.442161467
1570,550000,560413.4916281308
1571,230000,239196.17964057918
1572,650000,734211.0075825057
1573,825000,970269.2264899621
1574,300000,380091.5483637857
1575,3400000,3132939.7467776956
1576,575000,544387.9897640697
1577,110000,108099.66108334696
1578,550000,580432.7341485437
1579,190000,356567.8499982651
1580,8500000,7262571.145077079
1581,800000,906027.1319624858
1582,475000,522938.0100081367
1583,575000,671131.5116856283
1584,475000,491230.43639904994
1585,5500000,4353789.605845321
1586,90000,120040.93779493266
1587,875000,945733.4414245953
1588,325000,369156.3140402971
1589,975000,1041826.8539937321
1590,1,0.8949927852389052
1591,1500000,1648863.1039937371
1592,725000,835336.2351521639
1593,2600000,2606988.9026544387
1594,1400000,1586812.574691754
1595,280000,314261.26253135037
1596,625000,659644.9256832091
1597,550000,605923.1477472645
1598,90000,109410.73228041411
1599,475000,555250.5647753006
1600,525000,578827.4668755772
1601,375000,398592.8250969648
1602,850000,817718.9911503759
1603,450000,540497.2907521903
1604,31500000,29510940.189594794
1605,450000,538483.0337677798
1606,3400000,2957059.4008309715
1607,300000,342003.94559148804
1608,850000,907294.7222016277
1609,170000,182720.7067132426
1610,750000,760107.3428887831
1611,625000,644999.987944623
1612,775000,842213.893611649
1613,15000000,13304109.449217716
1614,525000,592692.4312157574
1615,200000,226881.4433902873
1616,1100000,1341447.221813349
1617,2000000,1686923.566620254
1618,16000000,13259700.350405382
1619,1100000,1104217.063912912
1620,220000,239223.32689610324
1621,19000000,15624728.648858598
1622,300000,415941.9916726768
1623,12500000,10917934.46025717
1624,4300000,4202191.582948991
1625,90000,113882.70666195532
1626,80000,107115.21080676897
1627,775000,820858.3896585299
1628,200000,236284.13852479676
1629,625000,747923.4299313973
1630,650000,813769.3251270883
1631,525000,562532.8498541311
1632,375000,429330.43544549675
1633,1200000,1397021.1150412585
1634,1500000,1380571.5218626643
1635,6500000,5369244.139863864
1636,4800000,4309711.371269818
1637,18500000,15676490.52837729
1638,600000,630968.3528654536
1639,875000,859156.0299059587
1640,1500000,1403655.7015651753
1641,575000,609682.7200242275
1642,575000,660559.6218524075
1643,1200000,1376816.3839467966
1644,290000,361152.37672398327
1645,3300000,2908761.184591323
1646,6000000,5523961.097512144
1647,500000,566969.7215370353
1648,140000,182658.68209072368
1649,375000,403389.7830009942
1650,1900000,1736395.4952130334
1651,675000,774803.4964405572
1652,3000000,2880521.0344490414
1653,1100000,1094073.4470964132
1654,550000,624852.6310119074
1655,2400000,2514685.9945797552
1656,625000,671982.0244465406
1657,220000,263692.5649777159
1658,5500000,4935974.79212216
1659,375000,415663.2238749053
1660,900000,958945.1279262486
1661,350000,368493.2866951507
1662,3800000,3481507.276757419
1663,3600000,3465342.227969731
1664,260000,268325.00329585944
1665,1600000,1864437.3691012703
1666,525000,563144.7617951254
1667,90000,95764.23328664746
1668,120000,163734.80901527332
1669,900000,955346.8526938519
1670,100000,106343.58144687711
1671,725000,799740.0123745351
1672,400000,446203.1689706685
1673,550000,581518.1400229977
1674,2200000,2102417.6835692297
1675,6500000,6496445.05589805
1676,7000000,5813992.13602593
1677,625000,698694.7713881703
1678,2700000,2475078.5338405254
1679,375000,400255.922761928
1680,350000,378617.2944026334
1681,450000,480135.82071112527
1682,800000,848365.4525129681
1683,190000,218574.00095737478
1684,700000,692382.6861246134
1685,50000,62861.482143014815
1686,60000,94349.6139210214
1687,150000,180932.93034174002
1688,1500000,1374705.3316379054
1689,575000,511458.84017653647
1690,4400000,4202147.500436176
1691,1600000,1522355.359146529
1692,5500000,6684560.688916002
1693,475000,510869.95913549524
1694,425000,466067.11334452865
1695,675000,695954.2255818052
1696,500000,537333.4252668056
1697,140000,156596.7949645577
1698,2200000,2025974.9969415606
1699,110000,135021.26981320884
1700,1000000,1081821.1792270755
1701,90000,114449.30237658277
1702,140000,135137.20924736897
1703,1300000,1316040.855191384
1704,800000,803047.762906321
1705,1600000,1532357.800695085
1706,900000,960066.9868018266
1707,475000,516243.62179179705
1708,750000,786734.7258100698
1709,3000000,2705975.86179362
1710,2200000,1913751.0364165853
1711,1400000,1521131.9572807802
1712,1000000,1069562.2899302342
1713,950000,953135.4679379442
1714,1300000,1487912.8185195122
1715,8000000,6603615.5065065315
1716,150000,175598.3277819294
1717,975000,1050903.619541181
1718,260000,306611.87458073936
1719,18500000,18715338.259239573
1720,150000,180525.4790373775
1721,1200000,1351176.9013006338
1722,33000000,31782350.9432251
1723,650000,658330.1888281788
1724,675000,726502.6640088737
1725,3900000,3360262.7103655813
1726,400000,422762.57071363647
1727,70000,88908.90830395593
1728,230000,294020.5420669444
1729,550000,606814.8530982819
1730,700000,758718.9889367752
1731,325000,328378.5759244355
1732,450000,458998.0947652356
1733,525000,554021.8323207423
1734,475000,521000.1216346096
1735,2500000,2238447.421093101
1736,950000,1036370.6309537456
1737,120000,135842.84179758249
1738,100000,111519.2005037649
1739,3200000,2882527.100279479
1740,160000,197349.74934259447
1741,170000,190410.1467804366
1742,725000,768142.2036135851
1743,450000,431192.91818546655
1744,170000,206685.89363461983
1745,575000,592795.8783479154
1746,975000,947101.7435985231
1747,350000,385671.2172342504
1748,10000000,8480180.576508224
1749,750000,773365.4355788721
1750,1500000,1649479.630758113
1751,1100000,1184430.5661819568
1752,1500000,1719737.5124248667
1753,290000,332839.91188055306
1754,325000,341934.80658059777
1755,270000,319054.63529984164
1756,775000,771956.5463753996
1757,70000,86264.08030408002
1758,4100000,3930654.994131812
1759,5500000,4935678.240350586
1760,2700000,2804513.727291881
1761,850000,949799.9046285923
1762,350000,402482.13840799354
1763,11500000,10446957.705790566
1764,1600000,1746078.2708066048
1765,1,0.927542566866297
1766,4200000,3600788.744189593
1767,80000,96146.65408245956
1768,575000,652499.1160572678
1769,375000,364444.11603203503
1770,950000,984802.7513298722
1771,100000,108675.30698766849
1772,3800000,3394293.6430593915
1773,270000,352838.4434822841
1774,900000,983053.6728611906
1775,1200000,1380696.6060110563
1776,375000,399521.4167638611
1777,110000,129850.66754502244
1778,110000,136043.92226011853
1779,550000,632114.5005983841
1780,210000,265459.55110712606
1781,19500000,17033977.713245336
1782,550000,535904.0817643419
1783,3400000,3512760.5418992066
1784,1800000,1591283.1023710016
1785,925000,1088543.9378586728
1786,850000,820951.5519008642
1787,2400000,2363965.0383934504
1788,3300000,3160672.066776097
1789,575000,615878.4027082049
1790,700000,713387.042291622
1791,1,0.589303353451635
1792,190000,212951.72219386126
1793,400000,452611.7419349131
1794,7000000,6676775.106138198
1795,625000,716413.4681239075
1796,7000000,5475231.757806269
1797,70000,79883.40414875087
1798,180000,269710.65591939056
1799,220000,274800.55250909895
1800,900000,961377.1754415437
1801,500000,533279.5004152682
1802,9500000,7596374.182046728
1803,825000,869289.2924273137
1804,1100000,1150279.8994045095
1805,700000,837427.6355769824
1806,575000,611651.7371589715
1807,150000,174758.8362334403
1808,400000,412011.40291698684
1809,4200000,3611270.741600561
1810,2400000,2108248.336906669
1811,1100000,1156525.5168651436
1812,13500000,12273748.255619626
1813,975000,1029926.87205468
1814,300000,368405.09018306516
1815,160000,213023.62698291632
1816,1,0.6284301039802468
1817,1000000,1049393.3583408685
1818,900000,1020040.507435579
1819,3100000,3128210.637813154
1820,850000,968078.692559909
1821,100000,113809.31198227902
1822,550000,547414.821047436
1823,400000,429793.76350889646
1824,60000,86235.94929135483
1825,30000,37242.95245052122
1826,220000,275135.4200581233
1827,19500000,18406567.32275152
1828,18000000,15764524.757315114
1829,200000,250042.25066916482
1830,550000,583911.6236307255
1831,650000,656129.5548977696
1832,1100000,1287045.255679542
1833,7000000,7270304.818193788
1834,160000,199412.28977194126
1835,7000000,7064175.8384361295
1836,200000,214650.37557591303
1837,2500000,2625374.373184484
1838,675000,755327.9773602763
1839,1300000,1406465.6182730303
1840,875000,884359.0020153341
1841,1000000,1059580.382380201
1842,875000,1000072.6737412757
1843,3800000,3779753.1382340966
1844,1100000,1259548.2649501169
1845,5500000,7100351.109177354
1846,290000,338492.7127431747
1847,525000,563854.1230295582
1848,975000,1131763.038254688
1849,475000,527663.0860754395
1850,575000,617157.7977207054
1851,600000,636622.1935702141
1852,110000,127750.74526909667
1853,40000,54843.14051955198
1854,7000000,5624773.45610741
1855,425000,434120.81411825557
1856,725000,760861.6075194606
1857,130000,161566.94042712692
1858,600000,596971.9442584586
1859,2100000,2017995.6379012594
1860,2500000,2409500.630172512
1861,450000,502005.6307755941
1862,400000,489533.75016971264
1863,1300000,1422743.340930023
1864,4900000,4133012.415464992
1865,170000,202204.39877464125
1866,425000,458265.03741782
1867,500000,552766.2972756616
1868,1300000,1229055.0403161761
1869,1000000,986591.6357258874
1870,325000,391608.3160661977
1871,200000,244650.5384752464
1872,90000,97013.54958204016
1873,950000,943276.1968440439
1874,8000000,6898744.61895683
1875,500000,601520.3768890213
1876,700000,663668.2003406638
1877,900000,966722.492686698
1878,900000,969627.2662902031
1879,2400000,2569191.632925694
1880,625000,667418.7018257272
1881,1600000,1548358.0023099303
1882,425000,484055.27136828937
1883,475000,481044.22328757547
1884,2300000,2257426.36692823
1885,14000000,12188411.363596188
1886,9000000,7803737.728180786
1887,220000,248154.14432803076
1888,850000,926694.2188588362
1889,450000,469280.14470468776
1890,100000,124949.54831743694
1891,60000,72429.89260089566
1892,190000,227234.61910124842
1893,3800000,3525365.8153044963
1894,230000,282977.7280677284
1895,7500000,5570419.47567764
1896,1100000,1190013.5484132753
1897,700000,751248.2418734628
1898,4900000,4421356.601735724
1899,325000,348448.8342090627
1900,200000,245731.7782508912
1901,400000,430402.87137962325
1902,2700000,2605534.8705536495
1903,800000,877918.8216586848
1904,575000,653357.1700768693
1905,575000,630644.0992602201
1906,170000,217501.67157428854
1907,210000,234004.86643560254
1908,220000,275691.197000455
1909,325000,388601.18916138966
1910,120000,114402.051326232
1911,425000,478877.3507799864
1912,1100000,1307090.119906233
1913,5000000,4269091.105328589
1914,1900000,2088833.6250960885
1915,260000,333971.850621433
1916,625000,687421.8243553516
1917,300000,321623.25734481204
1918,2600000,2437614.782456241
1919,450000,482164.89990046935
1920,140000,147503.12668544817
1921,725000,747257.5273541056
1922,200000,251106.8448722887
1923,625000,686653.9178792138
1924,120000,154798.21962678054
1925,350000,358328.88069164305
1926,26000000,20016147.19888233
1927,4100000,3577168.6607350097
1928,4200000,3485646.7348782523
1929,1100000,1251141.6265508912
1930,180000,210190.3391178592
1931,600000,645935.6482226445
1932,2100000,1895990.0117627108
1933,290000,321179.42774157226
1934,160000,198202.6609232002
1935,650000,769673.3075709308
1936,650000,708065.6478785364
1937,425000,454155.3378917376
1938,1500000,1524550.6574341098
1939,675000,795258.8357661891
1940,1700000,1994778.2198730847
1941,1200000,1343294.527937797
1942,60000,67236.63035672127
1943,625000,668126.228165454
1944,140000,161087.53283110418
1945,1000000,897172.6464188666
1946,210000,261402.5595029998
1947,2000000,1976071.087102134
1948,450000,464607.964390014
1949,425000,437435.54763503233
1950,2900000,2486892.209295866
1951,240000,306324.86446714075
1952,500000,488645.66333023837
1953,325000,341393.26690184936
1954,400000,427484.15099720494
1955,7500000,6875244.517242474
1956,325000,355849.03056709736
1957,2400000,2298584.967980035
1958,130000,170948.0829606601
1959,6500000,6487783.34094719
1960,180000,173966.65456018125
1961,850000,906213.7870247404
1962,2600000,2402603.0977572883
1963,650000,815922.6615886985
1964,1400000,1280723.6518638178
1965,425000,436466.6994580493
1966,925000,920907.7950081406
1967,3500000,3213055.0543564376
1968,3700000,4157546.191044232
1969,260000,277774.7814316981
1970,3000000,2718743.8285154193
1971,5500000,4834322.553514911
1972,375000,444425.01685804426
1973,775000,790323.2628991226
1974,475000,501447.2404539331
1975,350000,394460.36032089416
1976,11000000,9265718.551897623
1977,925000,1049837.7985243755
1978,575000,561841.2250345327
1979,950000,985216.0777230304
1980,725000,813011.4569758375
1981,950000,944845.465690566
1982,550000,555083.7884430969
1983,750000,770337.1456539535
1984,525000,517567.7107089217
1985,8000000,6416541.601549254
1986,425000,412094.7113732334
1987,8000000,7324315.366866804
1988,80000,103187.8874082316
1989,270000,296687.67257258727
1990,850000,738334.8092784265
1991,130000,117101.16910171816
1992,180000,209159.73859432052
1993,725000,807710.6997416163
1994,170000,168239.6871563483
1995,1200000,1271467.3463509807
